"stationID";"security";"dockingCostPerVolume";"maxShipVolumeDockable";"officeRentalCost";"operationID";"stationTypeID";"corporationID";"solarSystemID";"constellationID";"regionID";"stationName";"x";"y";"z";"reprocessingEfficiency";"reprocessingStationsTake";"reprocessingHangarFlag"
"60009478";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30005014";"20000733";"10000064";"Isenan XI - Moon 4 - Material Acquisition Mining Outpost";"-2.470.208.593.920,00";"217.465.774.080,00";"-2.018.235.555.840,00";"0,32";"0,05";"4"
"60009481";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30005014";"20000733";"10000064";"Isenan VII - Moon 9 - Material Acquisition Mining Outpost";"93.447.413.760,00";"-8.226.201.600,00";"-378.198.466.560,00";"0,32";"0,05";"4"
"60009484";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30005014";"20000733";"10000064";"Isenan VII - Moon 13 - Material Acquisition Mining Outpost";"93.053.460.480,00";"-8.192.532.480,00";"-380.304.138.240,00";"0,32";"0,05";"4"
"60009487";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000097";"30005011";"20000733";"10000064";"Droselory IX - Moon 4 - Material Acquisition Mineral Reserve";"2.268.952.780.800,00";"-8.981.422.080,00";"4.090.985.963.520,00";"0,50";"0,05";"4"
"60009490";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003574";"20000521";"10000044";"Boystin VI - Moon 23 - Material Acquisition Refinery";"-863.126.446.080,00";"149.376.000.000,00";"-6.100.617.584.640,00";"0,50";"0,05";"4"
"60009493";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000097";"30003577";"20000521";"10000044";"Oerse VI - Moon 6 - Material Acquisition Mineral Reserve";"-278.402.703.360,00";"1.554.800.640,00";"834.405.212.160,00";"0,50";"0,05";"4"
"60009496";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003573";"20000521";"10000044";"Pertnineere VII - Moon 1 - Material Acquisition Refinery";"-1.074.630.451.200,00";"104.673.976.320,00";"-486.100.869.120,00";"0,50";"0,05";"4"
"60009499";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000097";"30003578";"20000521";"10000044";"Octanneve V - Material Acquisition Mineral Reserve";"674.909.184.000,00";"8.259.624.960,00";"-815.059.968.000,00";"0,50";"0,05";"4"
"60009502";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30003799";"20000554";"10000048";"Uphallant III - Moon 4 - Material Acquisition Mining Outpost";"-321.740.267.520,00";"7.908.679.680,00";"-141.804.134.400,00";"0,32";"0,05";"4"
"60009505";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003796";"20000554";"10000048";"Iges VIII - Moon 5 - Material Acquisition Refinery";"-1.153.345.904.640,00";"218.536.304.640,00";"1.931.508.817.920,00";"0,50";"0,05";"4"
"60009508";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003794";"20000554";"10000048";"Stacmon VIII - Moon 6 - Material Acquisition Refinery";"-1.120.679.239.680,00";"-129.838.571.520,00";"-1.536.087.367.680,00";"0,50";"0,05";"4"
"60009511";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003799";"20000554";"10000048";"Uphallant VII - Moon 2 - Material Acquisition Refinery";"-2.498.906.972.160,00";"61.425.623.040,00";"916.494.704.640,00";"0,50";"0,05";"4"
"60009514";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000097";"30003014";"20000441";"10000037";"Bereye VII - Moon 1 - Material Acquisition Mineral Reserve";"640.137.338.880,00";"67.389.726.720,00";"-1.413.555.363.840,00";"0,50";"0,05";"4"
"60009517";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003013";"20000441";"10000037";"Jurlesel II - Material Acquisition Refinery";"50.568.437.760,00";"8.752.865.280,00";"39.363.010.560,00";"0,50";"0,05";"4"
"60009520";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003014";"20000441";"10000037";"Bereye VI - Moon 2 - Material Acquisition Refinery";"20.315.627.520,00";"2.138.726.400,00";"899.075.235.840,00";"0,50";"0,05";"4"
"60009523";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30003011";"20000441";"10000037";"Mormoen VI - Moon 20 - Material Acquisition Mining Outpost";"1.450.489.405.440,00";"207.012.126.720,00";"575.154.708.480,00";"0,32";"0,05";"4"
"60009526";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000097";"30003589";"20000523";"10000044";"Vecodie I - Material Acquisition Mineral Reserve";"8.120.770.560,00";"-124.231.680,00";"-30.443.888.640,00";"0,50";"0,05";"4"
"60009529";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30003593";"20000523";"10000044";"Stoure VI - Moon 4 - Material Acquisition Mining Outpost";"27.662.622.720,00";"3.877.232.640,00";"416.622.305.280,00";"0,32";"0,05";"4"
"60009532";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003588";"20000523";"10000044";"Yvaeroure XII - Moon 9 - Material Acquisition Refinery";"-1.226.324.336.640,00";"117.017.763.840,00";"-1.967.645.122.560,00";"0,50";"0,05";"4"
"60009535";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003588";"20000523";"10000044";"Yvaeroure XII - Moon 11 - Material Acquisition Refinery";"-1.229.095.526.400,00";"117.281.464.320,00";"-1.963.853.537.280,00";"0,50";"0,05";"4"
"60009538";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30003600";"20000524";"10000044";"Agaullores IV - Moon 3 - Material Acquisition Mining Outpost";"291.978.731.520,00";"15.145.820.160,00";"238.196.367.360,00";"0,32";"0,05";"4"
"60009541";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000097";"30003594";"20000524";"10000044";"Heluene X - Material Acquisition Refinery";"-970.232.094.720,00";"136.849.367.040,00";"1.006.801.428.480,00";"0,50";"0,05";"4"
"60009544";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000097";"30003601";"20000524";"10000044";"Babirmoult VI - Moon 15 - Material Acquisition Mineral Reserve";"-149.832.376.320,00";"-24.137.687.040,00";"802.465.013.760,00";"0,50";"0,05";"4"
"60009547";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000097";"30003595";"20000524";"10000044";"Arittant IX - Moon 16 - Material Acquisition Mining Outpost";"-1.689.121.136.640,00";"54.852.526.080,00";"-2.600.787.763.200,00";"0,32";"0,05";"4"
"60009550";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30005304";"20000776";"10000068";"Alentene VII - Moon 1 - Astral Mining Inc. Mineral Reserve";"2.856.099.840,00";"-111.452.160,00";"2.476.517.253.120,00";"0,50";"0,05";"4"
"60009553";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30005303";"20000776";"10000068";"Merolles IX - Moon 15 - Astral Mining Inc. Mineral Reserve";"1.145.706.455.040,00";"-218.768.056.320,00";"-495.273.123.840,00";"0,50";"0,05";"4"
"60009556";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30005304";"20000776";"10000068";"Alentene VII - Moon 5 - Astral Mining Inc. Refinery";"2.522.112.000,00";"-97.443.840,00";"2.479.515.279.360,00";"0,50";"0,05";"4"
"60009559";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30005302";"20000776";"10000068";"Alenia V - Moon 10 - Astral Mining Inc. Refinery";"721.459.568.640,00";"43.723.776.000,00";"186.716.282.880,00";"0,50";"0,05";"4"
"60009562";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30005302";"20000776";"10000068";"Alenia VIII - Astral Mining Inc. Refinery";"4.748.420.997.120,00";"287.770.091.520,00";"1.237.208.309.760,00";"0,50";"0,05";"4"
"60009565";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30005306";"20000776";"10000068";"Vaere VIII - Moon 11 - Astral Mining Inc. Mineral Reserve";"92.637.634.560,00";"-7.865.180.160,00";"1.185.290.526.720,00";"0,50";"0,05";"4"
"60009568";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003806";"20000556";"10000048";"Pelille VI - Moon 2 - Astral Mining Inc. Mineral Reserve";"978.678.865.920,00";"-98.968.412.160,00";"-2.731.484.897.280,00";"0,50";"0,05";"4"
"60009571";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30003806";"20000556";"10000048";"Pelille V - Moon 13 - Astral Mining Inc. Refinery";"-1.445.166.735.360,00";"146.143.272.960,00";"-112.212.910.080,00";"0,50";"0,05";"4"
"60009574";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003807";"20000556";"10000048";"Dour V - Moon 7 - Astral Mining Inc. Mineral Reserve";"-348.685.639.680,00";"25.961.226.240,00";"26.832.691.200,00";"0,50";"0,05";"4"
"60009577";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003809";"20000556";"10000048";"Brellystier IV - Moon 2 - Astral Mining Inc. Mineral Reserve";"313.629.941.760,00";"-33.087.774.720,00";"116.035.952.640,00";"0,50";"0,05";"4"
"60009580";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30003806";"20000556";"10000048";"Pelille III - Astral Mining Inc. Refinery";"-24.080.670.720,00";"2.437.079.040,00";"-237.142.548.480,00";"0,50";"0,05";"4"
"60009583";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30003810";"20000556";"10000048";"Vivanier III - Moon 1 - Astral Mining Inc. Refinery";"-157.730.856.960,00";"27.417.108.480,00";"89.392.373.760,00";"0,50";"0,05";"4"
"60009586";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30002641";"20000386";"10000032";"Aufay IV - Moon 2 - Astral Mining Inc. Mining Outpost";"-572.916.326.400,00";"32.006.676.480,00";"522.509.475.840,00";"0,32";"0,05";"4"
"60009589";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30002641";"20000386";"10000032";"Aufay II - Astral Mining Inc. Mining Outpost";"-124.668.518.400,00";"6.962.995.200,00";"102.766.878.720,00";"0,32";"0,05";"4"
"60009592";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30002641";"20000386";"10000032";"Aufay III - Moon 3 - Astral Mining Inc. Mining Outpost";"413.397.442.560,00";"-23.095.664.640,00";"127.084.339.200,00";"0,32";"0,05";"4"
"60009595";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30002641";"20000386";"10000032";"Aufay I - Astral Mining Inc. Mining Outpost";"44.928.491.520,00";"-2.511.544.320,00";"60.241.059.840,00";"0,32";"0,05";"4"
"60009598";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30002637";"20000386";"10000032";"Metserel V - Moon 8 - Astral Mining Inc. Mineral Reserve";"-767.218.606.080,00";"88.438.333.440,00";"258.826.690.560,00";"0,50";"0,05";"4"
"60009601";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30002639";"20000386";"10000032";"Adreland VI - Moon 8 - Astral Mining Inc. Refinery";"428.246.507.520,00";"-53.633.310.720,00";"-2.159.992.135.680,00";"0,50";"0,05";"4"
"60009604";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30005333";"20000780";"10000068";"Stou IV - Moon 1 - Astral Mining Inc. Mineral Reserve";"-102.297.722.880,00";"-5.310.996.480,00";"-512.422.010.880,00";"0,50";"0,05";"4"
"60009607";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30005330";"20000780";"10000068";"Arraron III - Astral Mining Inc. Refinery";"159.409.889.280,00";"-16.150.241.280,00";"170.861.322.240,00";"0,50";"0,05";"4"
"60009610";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30005330";"20000780";"10000068";"Arraron VII - Astral Mining Inc. Refinery";"-1.077.736.366.080,00";"109.206.528.000,00";"436.437.442.560,00";"0,50";"0,05";"4"
"60009613";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30005333";"20000780";"10000068";"Stou VIII - Astral Mining Inc. Mining Outpost";"-1.446.137.487.360,00";"-75.081.523.200,00";"-2.169.735.290.880,00";"0,32";"0,05";"4"
"60009616";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30005333";"20000780";"10000068";"Stou II - Astral Mining Inc. Mining Outpost";"73.118.883.840,00";"3.797.606.400,00";"-185.989.324.800,00";"0,32";"0,05";"4"
"60009619";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30005333";"20000780";"10000068";"Stou I - Moon 1 - Astral Mining Inc. Mineral Reserve";"-125.476.085.760,00";"-6.514.483.200,00";"29.064.437.760,00";"0,50";"0,05";"4"
"60009622";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003594";"20000524";"10000044";"Heluene IV - Moon 1 - Astral Mining Inc. Mineral Reserve";"-34.748.620.800,00";"4.901.314.560,00";"-201.035.489.280,00";"0,50";"0,05";"4"
"60009625";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003595";"20000524";"10000044";"Arittant IX - Moon 7 - Astral Mining Inc. Mining Outpost";"-1.689.295.134.720,00";"54.858.178.560,00";"-2.600.099.635.200,00";"0,32";"0,05";"4"
"60009628";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003594";"20000524";"10000044";"Heluene V - Astral Mining Inc. Mineral Reserve";"265.493.176.320,00";"-37.450.260.480,00";"69.779.988.480,00";"0,50";"0,05";"4"
"60009631";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003598";"20000524";"10000044";"Ogaria II - Astral Mining Inc. Mining Outpost";"-22.995.640.320,00";"948.019.200,00";"146.038.333.440,00";"0,32";"0,05";"4"
"60009634";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003600";"20000524";"10000044";"Agaullores V - Moon 20 - Astral Mining Inc. Mining Outpost";"-443.120.394.240,00";"-22.985.072.640,00";"441.134.407.680,00";"0,32";"0,05";"4"
"60009637";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30003594";"20000524";"10000044";"Heluene X - Astral Mining Inc. Refinery";"-970.233.077.760,00";"136.855.756.800,00";"1.006.803.640.320,00";"0,50";"0,05";"4"
"60009640";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004969";"20000727";"10000064";"Oursulaert VIII - Moon 2 - Astral Mining Inc. Mining Outpost";"-1.285.998.551.040,00";"189.715.783.680,00";"308.157.112.320,00";"0,32";"0,05";"4"
"60009643";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004969";"20000727";"10000064";"Oursulaert IV - Astral Mining Inc. Mining Outpost";"71.500.062.720,00";"-10.549.370.880,00";"-74.118.635.520,00";"0,32";"0,05";"4"
"60009646";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30004968";"20000727";"10000064";"Mies I - Astral Mining Inc. Mineral Reserve";"51.234.447.360,00";"-1.326.243.840,00";"43.617.116.160,00";"0,50";"0,05";"4"
"60009649";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004969";"20000727";"10000064";"Oursulaert VIII - Astral Mining Inc. Mining Outpost";"-1.286.032.220.160,00";"189.713.326.080,00";"307.947.970.560,00";"0,32";"0,05";"4"
"60009652";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004969";"20000727";"10000064";"Oursulaert VII - Moon 3 - Astral Mining Inc. Mining Outpost";"-417.505.466.880,00";"61.592.947.200,00";"110.375.093.760,00";"0,32";"0,05";"4"
"60009655";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004969";"20000727";"10000064";"Oursulaert II - Astral Mining Inc. Mining Outpost";"50.444.820.480,00";"-7.440.261.120,00";"34.703.400.960,00";"0,32";"0,05";"4"
"60009658";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003791";"20000553";"10000048";"Annancale IV - Moon 16 - Astral Mining Inc. Mineral Reserve";"-448.282.583.040,00";"86.666.403.840,00";"115.588.915.200,00";"0,50";"0,05";"4"
"60009661";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003792";"20000553";"10000048";"Ostingele VI - Moon 5 - Astral Mining Inc. Mineral Reserve";"667.139.481.600,00";"-93.443.481.600,00";"-146.516.828.160,00";"0,50";"0,05";"4"
"60009664";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003791";"20000553";"10000048";"Annancale IV - Moon 1 - Astral Mining Inc. Mining Outpost";"-444.771.164.160,00";"85.987.368.960,00";"114.908.897.280,00";"0,32";"0,05";"4"
"60009667";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30003788";"20000553";"10000048";"Intaki V - Moon 5 - Astral Mining Inc. Refinery";"-216.881.848.320,00";"-13.063.004.160,00";"-592.671.252.480,00";"0,50";"0,05";"4"
"60009670";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003790";"20000553";"10000048";"Vey VIII - Moon 19 - Astral Mining Inc. Mining Outpost";"1.985.873.879.040,00";"391.445.176.320,00";"-3.003.425.218.560,00";"0,32";"0,05";"4"
"60009673";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003790";"20000553";"10000048";"Vey VI - Moon 10 - Astral Mining Inc. Mineral Reserve";"477.420.625.920,00";"94.104.576.000,00";"-1.677.660.610.560,00";"0,50";"0,05";"4"
"60009676";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30002658";"20000389";"10000032";"Agrallarier VIII - Moon 3 - Astral Mining Inc. Refinery";"-1.714.056.437.760,00";"62.566.932.480,00";"-2.050.742.968.320,00";"0,50";"0,05";"4"
"60009679";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30002660";"20000389";"10000032";"Eglennaert I - Moon 6 - Astral Mining Inc. Mineral Reserve";"2.760.833.310.720,00";"118.745.210.880,00";"1.437.153.976.320,00";"0,50";"0,05";"4"
"60009682";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30002655";"20000389";"10000032";"Vylade IV - Moon 16 - Astral Mining Inc. Mineral Reserve";"-244.581.949.440,00";"-12.583.280.640,00";"-166.114.713.600,00";"0,50";"0,05";"4"
"60009685";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30002655";"20000389";"10000032";"Vylade VII - Moon 3 - Astral Mining Inc. Refinery";"3.202.973.245.440,00";"164.784.906.240,00";"1.314.194.350.080,00";"0,50";"0,05";"4"
"60009688";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30002660";"20000389";"10000032";"Eglennaert I - Moon 11 - Astral Mining Inc. Mineral Reserve";"2.761.879.019.520,00";"118.791.659.520,00";"1.429.829.591.040,00";"0,50";"0,05";"4"
"60009691";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30002660";"20000389";"10000032";"Eglennaert I - Moon 12 - Astral Mining Inc. Mineral Reserve";"2.769.141.473.280,00";"119.099.596.800,00";"1.432.307.097.600,00";"0,50";"0,05";"4"
"60009694";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003037";"20000444";"10000037";"Quier III - Moon 11 - Astral Mining Inc. Mining Outpost";"231.927.767.040,00";"-731.013.120,00";"-874.543.964.160,00";"0,32";"0,05";"4"
"60009697";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003036";"20000444";"10000037";"Frarolle VII - Astral Mining Inc. Mining Outpost";"180.435.148.800,00";"26.292.264.960,00";"-157.551.452.160,00";"0,32";"0,05";"4"
"60009700";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003033";"20000444";"10000037";"Ethernity V - Moon 1 - Astral Mining Inc. Mineral Reserve";"453.220.392.960,00";"89.756.098.560,00";"-196.175.339.520,00";"0,50";"0,05";"4"
"60009703";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30003031";"20000444";"10000037";"Athinard VII - Moon 2 - Astral Mining Inc. Mineral Reserve";"-2.245.604.352.000,00";"102.989.783.040,00";"-651.972.648.960,00";"0,50";"0,05";"4"
"60009706";"500";"0,00";"50.000.000,00";"10000";"8";"3867";"1000098";"30003034";"20000444";"10000037";"Mattere V - Moon 12 - Astral Mining Inc. Refinery";"879.759.237.120,00";"76.576.972.800,00";"-3.028.461.035.520,00";"0,50";"0,05";"4"
"60009709";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30003037";"20000444";"10000037";"Quier III - Moon 7 - Astral Mining Inc. Mining Outpost";"236.341.125.120,00";"-740.597.760,00";"-871.515.463.680,00";"0,32";"0,05";"4"
"60009712";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30004989";"20000730";"10000064";"Annages IV - Moon 1 - Astral Mining Inc. Mineral Reserve";"25.365.504.000,00";"3.564.134.400,00";"-102.443.950.080,00";"0,50";"0,05";"4"
"60009715";"500";"0,00";"50.000.000,00";"10000";"9";"3865";"1000098";"30004991";"20000730";"10000064";"Vitrauze XI - Moon 10 - Astral Mining Inc. Mineral Reserve";"-508.971.048.960,00";"-6.600.007.680,00";"-2.378.233.651.200,00";"0,50";"0,05";"4"
"60009718";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004992";"20000730";"10000064";"Palmon VI - Astral Mining Inc. Mining Outpost";"-2.295.820.738.560,00";"-315.814.993.920,00";"-1.966.273.781.760,00";"0,32";"0,05";"4"
"60009721";"500";"0,00";"50.000.000,00";"10000";"7";"3865";"1000098";"30004992";"20000730";"10000064";"Palmon VII - Moon 4 - Astral Mining Inc. Mining Outpost";"-3.021.532.323.840,00";"-415.612.968.960,00";"-4.197.162.147.840,00";"0,32";"0,05";"4"
