"fromRegionID";"fromConstellationID";"fromSolarSystemID";"toSolarSystemID";"toConstellationID";"toRegionID"
"10.000.035";"20.000.429";"30.002.923";"30.002.926";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.924";"30.002.922";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.924";"30.002.925";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.925";"30.002.922";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.925";"30.002.924";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.926";"30.002.923";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.926";"30.002.927";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.927";"30.002.926";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.927";"30.002.928";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.927";"30.002.929";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.928";"30.002.927";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.928";"30.002.930";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.929";"30.002.927";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.930";"30.002.928";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.930";"30.002.931";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.930";"30.003.687";"20.000.537";"10.000.046"
"10.000.035";"20.000.429";"30.002.931";"30.002.930";"20.000.429";"10.000.035"
"10.000.035";"20.000.429";"30.002.931";"30.002.932";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.932";"30.002.931";"20.000.429";"10.000.035"
"10.000.035";"20.000.430";"30.002.932";"30.002.933";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.932";"30.002.934";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.932";"30.002.936";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.933";"30.002.932";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.933";"30.002.935";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.934";"30.002.932";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.934";"30.002.936";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.935";"30.002.933";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.935";"30.002.937";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.936";"30.002.932";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.936";"30.002.934";"20.000.430";"10.000.035"
"10.000.035";"20.000.430";"30.002.936";"30.002.938";"20.000.431";"10.000.035"
"10.000.035";"20.000.430";"30.002.937";"30.002.935";"20.000.430";"10.000.035"
"10.000.035";"20.000.431";"30.002.938";"30.002.936";"20.000.430";"10.000.035"
"10.000.035";"20.000.431";"30.002.938";"30.002.939";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.938";"30.002.940";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.938";"30.002.945";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.939";"30.002.938";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.939";"30.002.941";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.939";"30.002.944";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.940";"30.002.938";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.940";"30.002.942";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.941";"30.002.939";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.941";"30.002.950";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.942";"30.002.940";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.942";"30.002.943";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.943";"30.002.942";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.943";"30.002.951";"20.000.432";"10.000.035"
"10.000.035";"20.000.431";"30.002.944";"30.002.939";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.944";"30.002.946";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.944";"30.002.947";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.944";"30.002.948";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.944";"30.002.949";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.945";"30.002.938";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.945";"30.002.948";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.946";"30.002.944";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.946";"30.002.947";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.946";"30.002.948";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.946";"30.002.949";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.947";"30.002.944";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.947";"30.002.946";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.947";"30.002.948";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.947";"30.002.949";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.948";"30.002.944";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.948";"30.002.945";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.948";"30.002.946";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.948";"30.002.947";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.948";"30.002.949";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.949";"30.002.944";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.949";"30.002.946";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.949";"30.002.947";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.949";"30.002.948";"20.000.431";"10.000.035"
"10.000.035";"20.000.431";"30.002.950";"30.002.941";"20.000.431";"10.000.035"
"10.000.035";"20.000.432";"30.002.951";"30.002.943";"20.000.431";"10.000.035"
"10.000.035";"20.000.432";"30.002.951";"30.002.952";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.952";"30.002.951";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.952";"30.002.953";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.952";"30.002.956";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.953";"30.002.952";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.953";"30.002.954";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.953";"30.002.955";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.954";"30.002.953";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.954";"30.002.955";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.955";"30.002.953";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.955";"30.002.954";"20.000.432";"10.000.035"
"10.000.035";"20.000.432";"30.002.955";"30.004.396";"20.000.642";"10.000.055"
"10.000.035";"20.000.432";"30.002.956";"30.002.952";"20.000.432";"10.000.035"
"10.000.036";"20.000.433";"30.002.957";"30.002.958";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.957";"30.002.959";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.957";"30.002.961";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.957";"30.003.063";"20.000.448";"10.000.038"
"10.000.036";"20.000.433";"30.002.958";"30.002.957";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.958";"30.002.959";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.958";"30.002.974";"20.000.435";"10.000.036"
"10.000.036";"20.000.433";"30.002.959";"30.002.957";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.959";"30.002.958";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.959";"30.002.960";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.959";"30.002.961";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.960";"30.002.959";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.960";"30.002.962";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.960";"30.002.979";"20.000.436";"10.000.036"
"10.000.036";"20.000.433";"30.002.961";"30.002.957";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.961";"30.002.959";"20.000.433";"10.000.036"
"10.000.036";"20.000.433";"30.002.962";"30.002.538";"20.000.372";"10.000.030"
"10.000.036";"20.000.433";"30.002.962";"30.002.960";"20.000.433";"10.000.036"
"10.000.036";"20.000.434";"30.002.963";"30.002.964";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.963";"30.002.970";"20.000.435";"10.000.036"
"10.000.036";"20.000.434";"30.002.964";"30.002.963";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.964";"30.002.965";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.964";"30.002.968";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.964";"30.002.991";"20.000.438";"10.000.036"
"10.000.036";"20.000.434";"30.002.965";"30.002.964";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.965";"30.002.966";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.965";"30.002.967";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.965";"30.002.968";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.965";"30.003.069";"20.000.448";"10.000.038"
"10.000.036";"20.000.434";"30.002.966";"30.002.965";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.966";"30.002.967";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.967";"30.002.965";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.967";"30.002.966";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.967";"30.002.968";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.967";"30.002.995";"20.000.439";"10.000.036"
"10.000.036";"20.000.434";"30.002.968";"30.002.964";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.968";"30.002.965";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.968";"30.002.967";"20.000.434";"10.000.036"
"10.000.036";"20.000.434";"30.002.968";"30.003.729";"20.000.544";"10.000.047"
"10.000.036";"20.000.435";"30.002.969";"30.002.973";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.969";"30.002.974";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.970";"30.002.963";"20.000.434";"10.000.036"
"10.000.036";"20.000.435";"30.002.970";"30.002.971";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.970";"30.003.069";"20.000.448";"10.000.038"
"10.000.036";"20.000.435";"30.002.971";"30.002.970";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.971";"30.002.972";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.972";"30.002.971";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.972";"30.002.974";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.973";"30.000.002";"20.000.001";"10.000.001"
"10.000.036";"20.000.435";"30.002.973";"30.002.969";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.974";"30.002.958";"20.000.433";"10.000.036"
"10.000.036";"20.000.435";"30.002.974";"30.002.969";"20.000.435";"10.000.036"
"10.000.036";"20.000.435";"30.002.974";"30.002.972";"20.000.435";"10.000.036"
"10.000.036";"20.000.436";"30.002.975";"30.002.976";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.975";"30.003.067";"20.000.448";"10.000.038"
"10.000.036";"20.000.436";"30.002.976";"30.002.975";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.976";"30.002.977";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.976";"30.002.978";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.977";"30.002.976";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.977";"30.002.978";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.977";"30.002.981";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.978";"30.002.976";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.978";"30.002.977";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.978";"30.002.979";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.978";"30.002.980";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.978";"30.002.981";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.979";"30.002.960";"20.000.433";"10.000.036"
"10.000.036";"20.000.436";"30.002.979";"30.002.978";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.979";"30.002.980";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.979";"30.002.981";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.980";"30.002.978";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.980";"30.002.979";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.980";"30.003.088";"20.000.451";"10.000.038"
"10.000.036";"20.000.436";"30.002.981";"30.002.977";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.981";"30.002.978";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.981";"30.002.979";"20.000.436";"10.000.036"
"10.000.036";"20.000.436";"30.002.981";"30.003.001";"20.000.440";"10.000.036"
"10.000.036";"20.000.437";"30.002.982";"30.000.072";"20.000.010";"10.000.001"
"10.000.036";"20.000.437";"30.002.982";"30.002.983";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.982";"30.002.985";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.982";"30.002.986";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.983";"30.002.982";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.983";"30.002.984";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.984";"30.002.983";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.984";"30.002.985";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.984";"30.002.987";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.985";"30.002.982";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.985";"30.002.984";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.986";"30.002.982";"20.000.437";"10.000.036"
"10.000.036";"20.000.437";"30.002.986";"30.002.988";"20.000.438";"10.000.036"
"10.000.036";"20.000.437";"30.002.986";"30.002.997";"20.000.439";"10.000.036"
"10.000.036";"20.000.437";"30.002.987";"30.002.984";"20.000.437";"10.000.036"
"10.000.036";"20.000.438";"30.002.988";"30.002.986";"20.000.437";"10.000.036"
"10.000.036";"20.000.438";"30.002.988";"30.002.989";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.988";"30.002.990";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.988";"30.002.993";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.989";"30.002.988";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.989";"30.002.991";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.989";"30.002.995";"20.000.439";"10.000.036"
"10.000.036";"20.000.438";"30.002.989";"30.002.996";"20.000.439";"10.000.036"
"10.000.036";"20.000.438";"30.002.989";"30.002.998";"20.000.439";"10.000.036"
"10.000.036";"20.000.438";"30.002.990";"30.002.988";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.990";"30.002.993";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.990";"30.002.999";"20.000.439";"10.000.036"
"10.000.036";"20.000.438";"30.002.991";"30.002.964";"20.000.434";"10.000.036"
"10.000.036";"20.000.438";"30.002.991";"30.002.989";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.991";"30.002.992";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.991";"30.002.994";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.992";"30.002.991";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.992";"30.002.994";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.993";"30.002.988";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.993";"30.002.990";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.993";"30.002.994";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.994";"30.002.991";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.994";"30.002.992";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.994";"30.002.993";"20.000.438";"10.000.036"
"10.000.036";"20.000.438";"30.002.994";"30.003.080";"20.000.450";"10.000.038"
"10.000.036";"20.000.438";"30.002.994";"30.003.545";"20.000.517";"10.000.043"
"10.000.036";"20.000.439";"30.002.995";"30.002.967";"20.000.434";"10.000.036"
"10.000.036";"20.000.439";"30.002.995";"30.002.989";"20.000.438";"10.000.036"
"10.000.036";"20.000.439";"30.002.995";"30.002.996";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.995";"30.002.999";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.996";"30.002.989";"20.000.438";"10.000.036"
"10.000.036";"20.000.439";"30.002.996";"30.002.995";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.996";"30.002.997";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.996";"30.002.998";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.996";"30.002.999";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.997";"30.002.986";"20.000.437";"10.000.036"
"10.000.036";"20.000.439";"30.002.997";"30.002.996";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.997";"30.002.998";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.997";"30.002.999";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.998";"30.002.989";"20.000.438";"10.000.036"
"10.000.036";"20.000.439";"30.002.998";"30.002.996";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.998";"30.002.997";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.999";"30.002.990";"20.000.438";"10.000.036"
"10.000.036";"20.000.439";"30.002.999";"30.002.995";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.999";"30.002.996";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.999";"30.002.997";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.002.999";"30.003.000";"20.000.439";"10.000.036"
"10.000.036";"20.000.439";"30.003.000";"30.002.999";"20.000.439";"10.000.036"
"10.000.036";"20.000.440";"30.003.001";"30.002.981";"20.000.436";"10.000.036"
"10.000.036";"20.000.440";"30.003.001";"30.003.002";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.001";"30.003.003";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.002";"30.003.001";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.002";"30.003.004";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.003";"30.003.001";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.003";"30.003.004";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.003";"30.003.005";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.004";"30.003.002";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.004";"30.003.003";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.004";"30.003.006";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.005";"30.003.003";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.005";"30.003.007";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.006";"30.003.004";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.006";"30.003.008";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.007";"30.003.005";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.007";"30.003.008";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.008";"30.003.006";"20.000.440";"10.000.036"
"10.000.036";"20.000.440";"30.003.008";"30.003.007";"20.000.440";"10.000.036"
"10.000.037";"20.000.441";"30.003.009";"30.003.010";"20.000.441";"10.000.037"
