"regionID";"constellationID";"solarSystemID";"solarSystemName";"x";"y";"z";"xMin";"xMax";"yMin";"yMax";"zMin";"zMax";"luminosity";"border";"fringe";"corridor";"hub";"international";"regional";"constellation";"security";"factionID";"radius";"sunTypeID";"securityClass";"allianceID"
"10.000.022";"20.000.288";"30.001.957";"F7-ICZ";"-218.037.420.398.545.000,00";"84.389.896.211.148.400,00";"265.182.538.527.174.000,00";"-218.038.210.924.673.000,00";"-218.037.028.054.351.000,00";"84.389.782.963.726.400,00";"84.389.952.417.614.000,00";"265.181.961.332.340.000,00";"265.183.012.823.163.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,26";"";"591.435.160.880,00";"3.799";"G1";""
"10.000.022";"20.000.288";"30.001.958";"XFBE-T";"-219.624.200.055.194.000,00";"79.568.305.205.736.000,00";"286.466.461.768.933.000,00";"-219.624.200.371.594.000,00";"-219.622.335.965.950.000,00";"79.568.304.889.336.000,00";"79.568.655.114.792.300,00";"286.464.152.828.509.000,00";"286.466.462.085.333.000,00";"0,01";"false";"false";"false";"true";"false";"false";"false";"-0,19";"";"1.154.628.412.256,00";"3.800";"";""
"10.000.022";"20.000.288";"30.001.959";"T-NNJZ";"-221.604.025.638.774.000,00";"78.308.874.536.500.300,00";"264.374.582.178.184.000,00";"-221.605.960.429.065.000,00";"-221.601.732.608.786.000,00";"78.308.806.516.470.400,00";"78.308.955.147.585.200,00";"264.369.109.591.296.000,00";"264.377.449.549.240.000,00";"0,45";"false";"false";"true";"false";"false";"false";"false";"-0,30";"";"4.169.978.971.760,00";"3.797";"G1";""
"10.000.022";"20.000.288";"30.001.960";"DK6W-I";"-225.560.969.493.521.000,00";"87.010.304.919.111.900,00";"289.084.286.246.299.000,00";"-225.561.517.014.010.000,00";"-225.559.936.074.040.000,00";"87.010.227.828.531.100,00";"87.010.450.424.989.200,00";"289.082.262.503.527.000,00";"289.084.626.475.775.000,00";"0,05";"false";"true";"false";"false";"false";"false";"false";"-0,12";"";"1.181.986.123.648,00";"3.802";"G";""
"10.000.022";"20.000.288";"30.001.961";"0T-LIB";"-218.645.020.876.029.000,00";"71.732.240.342.364.800,00";"291.010.392.267.261.000,00";"-218.646.373.898.557.000,00";"-218.640.677.415.836.000,00";"71.732.043.300.012.000,00";"71.732.872.872.954.500,00";"291.010.265.125.541.000,00";"291.014.647.767.901.000,00";"1,06";"false";"true";"false";"false";"false";"false";"false";"-0,21";"";"2.848.241.360.224,00";"6";"G";""
"10.000.022";"20.000.288";"30.001.962";"NRT4-U";"-222.326.451.497.966.000,00";"73.029.340.863.533.400,00";"268.101.345.578.399.000,00";"-222.327.008.108.738.000,00";"-222.323.877.830.270.000,00";"73.028.894.917.477.400,00";"73.029.437.310.419.500,00";"268.099.757.957.046.000,00";"268.101.493.568.357.000,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"-0,33";"";"1.565.139.234.112,00";"7";"G1";""
"10.000.023";"20.000.289";"30.001.963";"KQK1-2";"-186.188.075.981.369.000,00";"104.870.516.478.199.000,00";"-232.660.809.399.398.000,00";"-186.191.823.713.056.000,00";"-186.187.452.282.646.000,00";"104.869.962.937.404.000,00";"104.870.608.599.072.000,00";"-232.661.909.196.595.000,00";"-232.658.887.305.219.000,00";"0,82";"true";"false";"false";"true";"false";"true";"true";"-0,16";"";"2.185.715.205.024,00";"3.801";"J";""
"10.000.023";"20.000.289";"30.001.964";"O-BY0Y";"-187.893.418.288.425.000,00";"106.985.489.762.937.000,00";"-238.776.526.337.728.000,00";"-187.893.606.395.339.000,00";"-187.892.765.604.108.000,00";"106.985.453.988.921.000,00";"106.985.613.876.045.000,00";"-238.778.276.195.709.000,00";"-238.775.850.722.460.000,00";"0,17";"false";"false";"true";"false";"false";"false";"false";"-0,14";"";"1.212.736.624.480,00";"9";"J";""
"10.000.023";"20.000.289";"30.001.965";"2D-0SO";"-201.955.098.708.987.000,00";"97.030.070.150.145.700,00";"-239.957.091.344.068.000,00";"-201.957.937.350.022.000,00";"-201.954.551.986.523.000,00";"97.030.060.816.422.100,00";"97.030.118.610.888.100,00";"-239.957.679.749.169.000,00";"-239.955.101.227.299.000,00";"0,01";"false";"false";"false";"true";"false";"false";"false";"-0,15";"";"1.692.681.749.552,00";"3.800";"J";""
"10.000.023";"20.000.289";"30.001.966";"UR-E6D";"-211.644.807.143.709.000,00";"97.582.379.462.459.900,00";"-241.738.944.668.943.000,00";"-211.644.830.584.565.000,00";"-211.642.734.056.063.000,00";"97.582.162.046.101.600,00";"97.582.381.923.382.100,00";"-241.739.765.501.119.000,00";"-241.737.028.332.855.000,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"-0,19";"";"1.368.584.132.016,00";"7";"J";""
"10.000.023";"20.000.289";"30.001.967";"X47L-Q";"-218.711.320.615.929.000,00";"95.414.252.026.948.600,00";"-246.299.207.326.996.000,00";"-218.712.549.486.758.000,00";"-218.711.206.772.871.000,00";"95.414.166.013.972.000,00";"95.414.259.996.028.400,00";"-246.302.105.312.488.000,00";"-246.297.641.094.808.000,00";"0,04";"true";"false";"false";"true";"false";"false";"true";"-0,25";"";"2.232.108.839.856,00";"3.800";"J1";""
"10.000.023";"20.000.289";"30.001.968";"D7T-C0";"-205.388.883.765.092.000,00";"106.154.238.676.402.000,00";"-230.808.654.220.057.000,00";"-205.389.221.499.587.000,00";"-205.387.308.856.178.000,00";"106.153.935.667.895.000,00";"106.154.303.659.998.000,00";"-230.808.776.895.059.000,00";"-230.807.665.178.904.000,00";"0,01";"true";"false";"false";"true";"false";"false";"true";"-0,20";"";"956.321.704.224,00";"8";"J";""
"10.000.023";"20.000.290";"30.001.969";"KI-TL0";"-215.040.145.413.145.000,00";"115.459.281.790.698.000,00";"-238.226.853.528.932.000,00";"-215.041.226.391.439.000,00";"-215.038.479.003.241.000,00";"115.459.192.021.852.000,00";"115.459.420.175.924.000,00";"-238.230.636.076.218.000,00";"-238.223.694.220.593.000,00";"0,12";"true";"false";"false";"true";"false";"false";"true";"-0,18";"";"3.470.927.812.128,00";"3.802";"J";""
"10.000.023";"20.000.290";"30.001.970";"EL8-4Q";"-221.752.148.026.648.000,00";"124.254.267.295.048.000,00";"-238.530.999.538.521.000,00";"-221.753.845.731.964.000,00";"-221.747.662.955.435.000,00";"124.253.901.496.831.000,00";"124.254.405.758.399.000,00";"-238.533.782.347.708.000,00";"-238.525.369.587.167.000,00";"0,60";"false";"false";"false";"true";"false";"false";"false";"-0,16";"";"4.206.380.270.480,00";"3.799";"J";""
"10.000.023";"20.000.290";"30.001.971";"JC-YX8";"-229.274.093.332.987.000,00";"133.433.396.963.691.000,00";"-236.888.425.693.554.000,00";"-229.276.318.694.593.000,00";"-229.272.627.034.066.000,00";"133.433.159.667.566.000,00";"133.433.757.110.757.000,00";"-236.890.659.740.515.000,00";"-236.885.235.785.244.000,00";"0,26";"false";"true";"false";"false";"false";"false";"false";"-0,13";"";"2.711.977.635.536,00";"3.799";"J";""
"10.000.023";"20.000.290";"30.001.972";"5-9WNU";"-227.814.218.970.467.000,00";"124.789.057.095.257.000,00";"-230.978.611.675.261.000,00";"-227.817.501.414.760.000,00";"-227.812.768.065.073.000,00";"124.788.781.635.046.000,00";"124.789.680.287.651.000,00";"-230.979.859.893.082.000,00";"-230.978.491.800.381.000,00";"0,25";"false";"false";"true";"false";"false";"false";"false";"-0,19";"";"2.366.674.843.584,00";"3.799";"J";""
"10.000.023";"20.000.290";"30.001.973";"XI-VUF";"-218.774.398.064.811.000,00";"114.140.842.314.355.000,00";"-237.796.655.617.177.000,00";"-218.774.756.598.373.000,00";"-218.773.381.747.573.000,00";"114.140.779.327.502.000,00";"114.141.020.851.048.000,00";"-237.801.291.942.733.000,00";"-237.793.296.467.943.000,00";"0,01";"false";"true";"false";"false";"false";"false";"false";"-0,19";"";"3.997.737.394.992,00";"3.800";"J";""
"10.000.023";"20.000.290";"30.001.974";"N-H32Y";"-225.315.987.099.484.000,00";"125.293.836.841.002.000,00";"-243.572.781.345.020.000,00";"-225.319.665.929.199.000,00";"-225.311.172.091.029.000,00";"125.293.280.392.733.000,00";"125.294.261.988.975.000,00";"-243.580.212.617.258.000,00";"-243.567.587.088.327.000,00";"0,02";"false";"true";"false";"false";"false";"false";"false";"-0,15";"";"6.312.764.465.472,00";"3.800";"J";""
"10.000.023";"20.000.290";"30.001.975";"12YA-2";"-237.856.084.078.904.000,00";"109.429.056.989.046.000,00";"-232.816.847.735.167.000,00";"-237.856.548.096.206.000,00";"-237.855.499.442.537.000,00";"109.429.033.765.113.000,00";"109.429.075.419.254.000,00";"-232.818.880.883.478.000,00";"-232.813.469.202.926.000,00";"0,13";"false";"false";"true";"false";"false";"false";"false";"-0,18";"";"2.705.840.276.208,00";"6";"J";""
"10.000.023";"20.000.290";"30.001.976";"BDV3-T";"-247.646.124.942.621.000,00";"111.586.875.524.441.000,00";"-228.062.541.364.557.000,00";"-247.647.097.926.850.000,00";"-247.642.386.627.842.000,00";"111.586.708.642.292.000,00";"111.586.918.959.345.000,00";"-228.063.388.838.239.000,00";"-228.060.992.367.978.000,00";"0,49";"true";"false";"false";"true";"false";"false";"true";"-0,16";"";"2.355.649.504.256,00";"3.803";"J";""
"10.000.023";"20.000.291";"30.001.977";"J-CIJV";"-231.939.310.500.586.000,00";"93.727.302.711.104.600,00";"-243.519.606.187.571.000,00";"-231.940.055.023.677.000,00";"-231.938.174.427.672.000,00";"93.727.191.808.652.500,00";"93.727.375.392.275.100,00";"-243.522.501.142.833.000,00";"-243.517.632.199.778.000,00";"0,03";"true";"false";"false";"true";"false";"false";"true";"-0,24";"";"2.434.471.527.376,00";"8";"J";""
"10.000.023";"20.000.291";"30.001.978";"X-7OMU";"-239.447.160.123.476.000,00";"84.577.813.055.682.300,00";"-231.954.789.268.040.000,00";"-239.461.793.503.059.000,00";"-239.445.448.187.183.000,00";"84.577.532.484.604.100,00";"84.580.211.314.565.000,00";"-231.963.722.155.242.000,00";"-231.954.176.830.958.000,00";"2,32";"true";"false";"false";"true";"false";"false";"true";"-0,14";"";"8.172.657.937.872,00";"7";"J";""
"10.000.023";"20.000.291";"30.001.979";"CXN1-Z";"-247.048.927.020.505.000,00";"84.680.753.480.546.600,00";"-228.931.750.668.852.000,00";"-247.049.877.325.128.000,00";"-247.044.541.125.408.000,00";"84.680.603.691.900.100,00";"84.681.444.786.455.900,00";"-228.935.732.153.343.000,00";"-228.931.340.024.631.000,00";"0,25";"false";"false";"false";"true";"false";"false";"false";"-0,12";"";"2.668.099.859.952,00";"3.802";"J";""
"10.000.023";"20.000.291";"30.001.980";"KLY-C0";"-253.316.238.769.850.000,00";"79.771.003.613.811.800,00";"-226.727.968.507.529.000,00";"-253.320.645.837.428.000,00";"-253.313.137.108.014.000,00";"79.770.492.384.032.500,00";"79.771.363.413.022.200,00";"-226.734.090.546.534.000,00";"-226.727.557.132.111.000,00";"1,16";"true";"false";"false";"true";"false";"false";"true";"-0,10";"";"3.754.364.706.624,00";"3.797";"J";""
"10.000.023";"20.000.291";"30.001.981";"CL6-ZG";"-252.944.748.350.638.000,00";"89.877.838.859.108.600,00";"-224.893.381.435.087.000,00";"-252.945.288.693.808.000,00";"-252.943.192.765.008.000,00";"89.877.575.601.460.400,00";"89.877.930.303.384.100,00";"-224.895.719.682.430.000,00";"-224.889.930.076.428.000,00";"0,06";"true";"false";"false";"true";"false";"false";"true";"-0,12";"";"2.894.803.001.216,00";"7";"J";""
"10.000.023";"20.000.291";"30.001.982";"G95-VZ";"-239.840.382.614.421.000,00";"101.568.733.100.618.000,00";"-244.982.732.268.600.000,00";"-239.842.085.559.721.000,00";"-239.838.612.714.651.000,00";"101.568.732.238.022.000,00";"101.568.733.982.996.000,00";"-244.985.193.701.414.000,00";"-244.977.486.042.029.000,00";"0,40";"false";"false";"false";"true";"false";"false";"false";"-0,24";"";"3.853.829.692.464,00";"6";"J";""
"10.000.023";"20.000.291";"30.001.983";"ROIR-Y";"-245.964.971.888.207.000,00";"100.544.432.493.574.000,00";"-245.911.855.585.429.000,00";"-245.964.972.692.307.000,00";"-245.960.899.051.564.000,00";"100.544.431.689.474.000,00";"100.544.819.629.732.000,00";"-245.918.065.028.814.000,00";"-245.909.091.965.532.000,00";"2,23";"true";"false";"true";"false";"false";"true";"true";"-0,24";"";"4.486.531.641.280,00";"3.801";"J";""
"10.000.023";"20.000.292";"30.001.984";"EC-P8R";"-233.988.510.978.561.000,00";"97.122.501.327.093.800,00";"-196.602.358.469.397.000,00";"-233.989.154.862.439.000,00";"-233.984.933.772.566.000,00";"97.122.490.565.686.100,00";"97.122.560.957.869.600,00";"-196.607.899.165.931.000,00";"-196.601.900.637.019.000,00";"0,04";"true";"false";"false";"true";"false";"true";"true";"-0,45";"";"2.999.264.455.696,00";"3.800";"J2";""
"10.000.023";"20.000.292";"30.001.985";"EWOK-K";"-242.057.245.217.269.000,00";"90.024.025.594.338.500,00";"-199.598.250.370.792.000,00";"-242.058.024.584.928.000,00";"-242.057.171.901.977.000,00";"90.023.933.154.397.100,00";"90.024.034.292.806.800,00";"-199.602.589.649.515.000,00";"-199.598.064.817.688.000,00";"0,01";"false";"false";"false";"true";"false";"false";"false";"-0,31";"";"2.262.415.913.360,00";"3.800";"J1";""
"10.000.023";"20.000.292";"30.001.986";"O-N8XZ";"-248.217.897.664.923.000,00";"78.137.700.779.398.600,00";"-201.467.134.978.504.000,00";"-248.218.307.058.946.000,00";"-248.217.638.475.970.000,00";"78.137.675.012.900.700,00";"78.137.717.095.286.200,00";"-201.467.547.258.787.000,00";"-201.466.201.371.665.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,19";"";"672.943.560.928,00";"3.799";"J";""
"10.000.023";"20.000.292";"30.001.987";"G-M4I8";"-251.321.419.969.314.000,00";"96.432.797.217.059.400,00";"-197.319.619.834.650.000,00";"-251.323.159.799.213.000,00";"-251.318.842.549.090.000,00";"96.432.479.406.630.000,00";"96.433.011.747.671.500,00";"-197.321.477.275.702.000,00";"-197.318.117.038.612.000,00";"0,17";"false";"false";"false";"true";"false";"false";"false";"-0,30";"";"2.158.625.061.712,00";"6";"J1";""
"10.000.023";"20.000.292";"30.001.988";"MI6O-6";"-257.776.183.712.653.000,00";"75.447.404.886.059.200,00";"-200.190.769.349.776.000,00";"-257.780.024.238.953.000,00";"-257.776.054.947.335.000,00";"75.447.268.508.078.700,00";"75.447.409.459.880.300,00";"-200.191.412.205.750.000,00";"-200.189.348.018.232.000,00";"1,64";"false";"true";"false";"false";"false";"false";"false";"-0,13";"";"1.984.645.808.864,00";"3.796";"J";""
"10.000.023";"20.000.292";"30.001.989";"L-TS8S";"-238.090.472.639.505.000,00";"87.670.444.350.892.200,00";"-215.137.005.419.000.000,00";"-238.090.776.630.400.000,00";"-238.089.227.363.060.000,00";"87.670.405.188.750.100,00";"87.670.604.766.995.700,00";"-215.137.828.776.418.000,00";"-215.136.409.663.281.000,00";"0,02";"true";"false";"false";"true";"false";"false";"true";"-0,21";"";"774.633.670.336,00";"3.802";"J";""
"10.000.023";"20.000.292";"30.001.990";"93PI-4";"-263.433.879.213.176.000,00";"87.828.014.872.149.900,00";"-194.778.276.947.921.000,00";"-263.434.239.553.342.000,00";"-263.428.755.313.961.000,00";"87.827.184.519.443.300,00";"87.828.073.268.276.900,00";"-194.779.303.077.943.000,00";"-194.775.991.357.996.000,00";"1,09";"true";"false";"true";"false";"false";"true";"true";"-0,17";"";"2.742.119.690.352,00";"9";"J";""
"10.000.023";"20.000.293";"30.001.991";"ION-FG";"-251.788.696.297.477.000,00";"110.547.927.630.201.000,00";"-230.715.075.359.584.000,00";"-251.789.096.682.293.000,00";"-251.786.902.725.841.000,00";"110.547.756.216.953.000,00";"110.547.965.895.028.000,00";"-230.719.203.554.752.000,00";"-230.714.557.313.150.000,00";"0,10";"true";"false";"true";"false";"false";"false";"true";"-0,13";"";"2.323.120.800.736,00";"3.802";"J";""
"10.000.023";"20.000.293";"30.001.992";"C-H9X7";"-257.988.119.232.337.000,00";"109.050.824.811.743.000,00";"-232.954.729.417.633.000,00";"-257.990.193.710.609.000,00";"-257.985.852.203.656.000,00";"109.050.630.511.115.000,00";"109.051.037.147.274.000,00";"-232.958.740.416.262.000,00";"-232.954.276.867.560.000,00";"0,09";"false";"false";"true";"false";"false";"false";"false";"-0,11";"";"2.231.774.350.704,00";"3.798";"J";""
"10.000.023";"20.000.293";"30.001.993";"A8I-C5";"-266.339.061.417.397.000,00";"99.243.138.161.971.800,00";"-239.759.604.635.861.000,00";"-266.341.240.998.192.000,00";"-266.338.844.447.288.000,00";"99.243.108.305.498.200,00";"99.243.141.139.425.000,00";"-239.759.832.688.828.000,00";"-239.758.023.972.569.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,12";"";"1.198.275.451.856,00";"7";"J";""
"10.000.023";"20.000.293";"30.001.994";"DK-FXK";"-270.214.462.183.474.000,00";"113.552.567.143.656.000,00";"-237.145.855.841.477.000,00";"-270.215.521.163.492.000,00";"-270.209.810.326.253.000,00";"113.552.485.045.227.000,00";"113.552.927.783.310.000,00";"-237.149.628.489.127.000,00";"-237.145.620.493.390.000,00";"1,20";"false";"false";"false";"true";"false";"false";"false";"-0,08";"";"2.855.418.619.280,00";"3.803";"J";""
"10.000.023";"20.000.293";"30.001.995";"M-76XI";"-278.303.707.260.179.000,00";"105.301.793.193.132.000,00";"-239.479.868.583.546.000,00";"-278.308.001.531.182.000,00";"-278.302.223.886.493.000,00";"105.301.432.800.026.000,00";"105.301.917.683.237.000,00";"-239.482.655.955.182.000,00";"-239.478.803.481.136.000,00";"0,07";"false";"false";"true";"false";"false";"false";"false";"-0,08";"";"2.888.822.344.192,00";"8";"J";""
"10.000.023";"20.000.293";"30.001.996";"ZJET-E";"-267.927.694.994.805.000,00";"106.963.081.115.355.000,00";"-240.977.145.063.012.000,00";"-267.928.091.829.586.000,00";"-267.925.501.914.036.000,00";"106.963.031.898.010.000,00";"106.963.353.105.581.000,00";"-240.977.761.434.376.000,00";"-240.976.188.050.165.000,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"-0,10";"";"1.294.957.774.672,00";"7";"J";""
"10.000.023";"20.000.293";"30.001.997";"U-INPD";"-270.984.810.424.323.000,00";"98.040.717.857.055.700,00";"-239.651.459.254.877.000,00";"-270.988.685.139.582.000,00";"-270.984.325.382.798.000,00";"98.040.000.441.868.500,00";"98.040.807.665.053.500,00";"-239.654.748.679.609.000,00";"-239.650.120.772.680.000,00";"0,06";"false";"false";"true";"false";"false";"false";"false";"-0,10";"";"2.313.953.464.448,00";"7";"J";""
"10.000.023";"20.000.294";"30.001.998";"WW-KGD";"-249.287.227.422.039.000,00";"107.799.449.410.288.000,00";"-221.933.788.125.936.000,00";"-249.288.368.254.527.000,00";"-249.287.074.201.204.000,00";"107.799.441.899.133.000,00";"107.799.505.329.443.000,00";"-221.934.270.071.127.000,00";"-221.932.607.608.567.000,00";"0,01";"true";"false";"true";"false";"false";"false";"true";"-0,18";"";"831.231.279.920,00";"8";"";""
"10.000.023";"20.000.294";"30.001.999";"XQ-PXU";"-257.641.524.321.206.000,00";"103.770.037.890.518.000,00";"-218.951.550.498.418.000,00";"-257.642.175.258.520.000,00";"-257.640.251.241.932.000,00";"103.769.914.539.643.000,00";"103.770.279.135.220.000,00";"-218.951.763.429.877.000,00";"-218.951.341.446.098.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,15";"";"962.008.294.304,00";"3.802";"J";""
"10.000.023";"20.000.294";"30.002.000";"M-YCD4";"-256.281.835.251.157.000,00";"104.357.053.961.589.000,00";"-214.396.820.175.460.000,00";"-256.285.784.224.637.000,00";"-256.270.611.337.241.000,00";"104.356.291.937.062.000,00";"104.359.219.816.387.000,00";"-214.410.748.415.341.000,00";"-214.391.304.951.046.000,00";"3,20";"false";"false";"false";"true";"false";"false";"false";"-0,18";"";"9.721.732.147.600,00";"3.798";"J";""
"10.000.023";"20.000.294";"30.002.001";"Q-5211";"-264.756.931.276.698.000,00";"109.343.808.529.252.000,00";"-213.786.556.525.872.000,00";"-264.758.620.942.251.000,00";"-264.756.022.394.660.000,00";"109.343.724.106.251.000,00";"109.343.965.475.786.000,00";"-213.787.954.091.959.000,00";"-213.786.037.382.361.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,14";"";"1.299.273.795.744,00";"7";"J";""
"10.000.023";"20.000.294";"30.002.002";"R-2R0G";"-255.114.159.408.583.000,00";"107.404.165.943.448.000,00";"-211.478.263.256.665.000,00";"-255.115.190.205.199.000,00";"-255.110.304.916.998.000,00";"107.404.149.907.890.000,00";"107.404.170.231.402.000,00";"-211.478.386.282.595.000,00";"-211.476.132.449.287.000,00";"0,05";"false";"false";"false";"true";"false";"false";"false";"-0,21";"";"2.442.644.100.624,00";"7";"J";""
